"Episode ID","Show Name","Full Date","Title","Description","Partisan Leaning","Category on Apple","Entered Dataset","Audio URL"
"8188","Fearless with Jason Whitlock","2022-03-02","ep 156 | coward biden channels trump to avert midterm collapse | dems' ‘defund the police’ hypocrisy","whitlock goes off in an epic rant against the current state of the union. he describes president joe biden as a phony for his attempted channeling of donald trump on issues ranging from international trade to police funding to election integrity. why is jason so angry about biden’s comments on transgenderism? how did the president put a commercial for ""big pharma"" right in the middle of his speech? in what way does biden’s allegiance to china tie his hands from acting appropriately with russia? plus, the ""tennessee harmony"" pastors break down vladimir putin’s war against ukraine from a biblical perspective.  ​​today's sponsor: head on over to https://goodranchers.com/fearless today to have delicious american meals on your table. order now with code fearless to get $25 off your box!  get your swag on! go to: https://shop.blazemedia.com/fearless to make yourself an official member of the “fearless army.”  learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC6204135802.mp3?updated=1646313814"
"8316","Fearless with Jason Whitlock","2021-09-10","ep 48 | voddie baucham: abortion mills worse problem than police killings | dak prescott debate","whitlock welcomes pastor voddie baucham to “fearless” for a lively discussion of critical race theory, marxism, abortion, transgenderism, and more. why did the best-selling author move his wife and nine kids to africa? nfl analyst lavar arrington debates jason on dak prescott’s defeat and cam newton’s latest hairdo. from touchdown tim to token tim? why is sportswriter steve kim ragging on tebow’s espn performance? plus, “fearless” columnist delano squires hammers irresponsible men who are so terrified of women that they defend cardi b and megan thee stallion.   today's sponsor:  try the brand-new coconut marshmallow and coconut almond protein balls from built bar! just go to https://built.com and use promo code “fearless” to save 15% off your first order.  get with good ranchers today and support american farmers. visit https://goodranchers.com/fearless to get $20 dollars off and free express shipping.   learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC5663338605.mp3?updated=1631308202"
"8670","Federalist Radio Hour","2022-06-01","why the lgbt movement started targeting kids","on this episode of ""the federalist radio hour,"" federalist d.c. columnist eddie scarry joins culture editor emily jashinsky to discuss why the lgbt movement started targeting kids and how transgenderism transformed the way the movement operates.","More Conservative","News","Apple Recommendation","https://dts.podtrac.com/redirect.mp3/chrt.fm/track/4655F8/api.spreaker.com/download/episode/50027998/scarry.mp3"
"10045","Hold These Truths with Dan Crenshaw","2021-03-05","let's talk about transgenderism, with scott newgent","scott newgent is a transgender man and the founder of trevoices, an organization working with governments around the world to develop laws and guidelines which inform and protect individuals who are considering gender reassignment surgery. we talk about scott's near-death experience with medically transitioning, the industry and ideology that is influencing lgbt adults and children to medically transition, and the how that ideology is attempting to radically change our politics, sports, military, and culture. learn more about scott's work at www.trevoices.com and follow him on twitter at @scottnewgent.","More Conservative","News","Apple Recommendation","https://traffic.libsyn.com/secure/holdthesetruthswithdancrenshaw/128_Scott_Newgent.mp3?dest-id=1849868"
"11498","Informed Dissent","2023-07-02","informed dissent-barke and mcdonald-ten wrongs don't make it right","episode 134 of informed dissent with dr. jeff barke and dr. mark mcdonald is ready for you to listen. on this episode, dr. barke and dr. mcdonald discuss a wide variety of topics including vaccinations, transgenderism, government water, government schools, mean people, taxation, personal appearances, cruising with dennis prager, and cigars. it&apos;s a wide variety of topics and dialogue which further cement the idea that ten wrongs do not make it right. time to fuel up your very own informed dissent. more jeff and mark stuff:become an idm dissident and support informed dissent and get exclusive informed dissent contentenjoy more informed dissent content here the morning message with dr. jeff barke dr. mark mcdonald&apos;s substack find out more about fta  support the showfor more informed dissent visit our website at informed dissent media","More Conservative","Health & Fitness","Apple Recommendation","https://www.buzzsprout.com/1834531/13146713-informed-dissent-barke-and-mcdonald-ten-wrongs-don-t-make-it-right.mp3"
"11501","Informed Dissent","2023-06-11","informed dissent-cat cattinson and stephanie winn - no way back","on this episode of informed dissent dr. jeff barke and dr. mark mcdonald explore one of the most alarming health care and political abominations of our time; gender transitioning “care”. cat cattinson is musician and molecular biologist. she is also a person who began the process of transitioning from a female to a male. she had a change of heart and mind and began the process of de-transitioning. she is featured in a documentary that will be shown in amc theaters on june 21st and will be available for download on july 2nd. the title of the documentary is no way back: the reality of gender-affirming care. the film exposes the money-seeking underbelly of a large number of american medical doctors.stephanie winn, podcaster and associate producer of no way back, also joins the the informed dissent podcast. informed dissent episode 131 where you will learn transgender terms like &quot;binding&quot; and &quot;packing&quot; which have become more publicly known because of the decisions to affirm transgenderism by national businesses like target, khols, walmart, bud light, and now cracker barrel.  this podcast is full of important information which will solidify your informed dissent concerning the social contagion of gender-affirming care.important links:stephanie winn podcast link locator or find her @sometherapistthe film, no way back can be found hereyou will find activism resources herecat mentioned the parent group our duty, find it hereyou will find a helpful de-transitioning toolbox heremore jeff and mark stuff:become an idm dissident and support informed dissent and get exclusive informed dissent contentenjoy more informed dissent content here the morning message with dr. jeff barke dr. mark mcdonald&apos;s substack find out more about ftasupport the showfor more informed dissent visit our website at informed dissent media","More Conservative","Health & Fitness","Apple Recommendation","https://www.buzzsprout.com/1834531/13017976-informed-dissent-cat-cattinson-and-stephanie-winn-no-way-back.mp3"
"12717","John Solomon Reports","2022-10-25","rep. grothman: 'we're going to lose next generation of children unless we beat back' leftist ideology in this election","two week out from the 2022 midterm elections, polls show that transgenderism is an undercurrent issue uniting voters across the aisle and driving voters to the polls. interviews today on the topic are rep. glenn grothman (r-wi), and president of summit ministries, dr. jeff myers.see privacy policy at https://art19.com/privacy and california privacy notice at https://art19.com/privacy#do-not-sell-my-info.","More Conservative","News","Apple Recommendation","https://rss.art19.com/episodes/c045ffec-8ffe-440b-ba59-58577aead0cd.mp3?rss_browser=BAhJIgZSBjoGRVQ%3D--79efefc08db4c87e5c31136efa318ead1c1d653b"
"15354","Louder with Crowder","2015-06-05","#26 heated transgender vs lesbian debate","this week we host a very long, very heated debate between noted transgender activist, jj marie gufreda and aconservativelesbian.com's cynthia yockey. is transgenderism the ""new normal""? listen to find out. also, special appearances by stalker jim and jordan crowder!","More Conservative","News","Apple Top 100","https://dts.podtrac.com/redirect.mp3/media.rss.com/louder-with-crowder/asset_99f06d3cce95548595ea7779adc4c913.mp3"
"15906","Mark Levin Podcast","2023-07-15","mark levin audio rewind - 7/14/23","on friday’s mark levin show, the biden federal government was guilty of suppressing the speech of american citizens and conservative ideas, silencing topics like covid, the hunter biden laptop, and the 2020 presidential election. a circuit court reversed a decision today despite the u.s. government acting like an orwellian ministry of truth, and the reversal gives the biden administration the green light to continue censoring political opponents. this censorship case is one of the most important in our lifetime because this is a monumental overstep of executive power and beyond the constitution. what the biden administration has been doing across the federal bureaucracy and imposing on social media sites is exactly what a totalitarian regime in china or cuba have done and would do. also, kevin mccarthy is getting a lot done as speaker of the house, but we have another problem because democrats in new york are looking to redistrict and remove republican seats and return majority control of the house to hakeem jeffries and the democrats. meanwhile, the marxist democrats seize on topics like transgenderism to push their woke ideology and call anyone who opposes an extreme maga republican. later, ukraine is the first part of a much bigger war for russia and china, and they need to be stopped now before it’s too late. the george mcgovern republicans in congress are ignoring the proof of what is going on and we need to prepare for it now before our kids and grandkids are killed. at the same time, democrats want iran to have nuclear weapons and are continuing what they started under obama. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/chtbl.com/track/8G441/traffic.megaphone.fm/WWO6112791835.mp3?updated=1689383834"
"15920","Mark Levin Podcast","2023-06-29","mark levin audio rewind - 6/28/23","on wednesday's mark levin show, there needs to be a special counsel to investigate president biden, insist that ag merrick garland recuse himself, and also appoint a special counsel to investigate garland. this is a criminal conspiracy at the highest levels of our government, and it must be rooted out, exposed, and the perps punished. biden is destroying the american energy infrastructure. the left says they want electric vehicles, but most material for the evs comes from china. solar panels and ev batteries are mostly made in china as well. biden is doing a lot of things that benefit china. why? later, hunter biden is a fraudster and a tax cheat - you couldn't get away with anything that he did. irs whistleblowers allegedly confirm that constraints were placed on the federal investigation into hunter biden. also, have you noticed the change in language by the left? language control is thought control. it's used by totalitarian regimes all the time and it's being successfully used by democrats and the media. the democrat party represents these movements like climate change or transgenderism and seizes on them to destroy existing society with the language. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/chtbl.com/track/8G441/traffic.megaphone.fm/WWO6905565830.mp3?updated=1688001425"
"16182","Mark Levin Podcast","2022-08-27","mark levin audio rewind - 8/26/22","on friday's mark levin show, the idea that former president trump stole documents when he has the utmost authority to declassify records that are classified or otherwise is moronic. he is not subject to criminal charges because the presidential records act anticipates the nuance of any president leaving office and retaining documents, this is absurd. the government had less-intrusive options but opted for the most aggressive means possible because it allowed them to seize as much as they felt like. it's clear that in this case, donald trump is below the law as he's been treated worse than any other citizen would be. then, a full-fledged operation in fairfax virginia is underway to push transgenderism on kids. this would not happen in florida as governor ron desantis and the parents are working together to prevent it. afterward, congressman lee zeldin, candidate for governor of new york, calls in to discuss new york governor kathy hochul's comments about conservatives not being real new yorkers and banishing the to florida. zeldin added that crime is rampant in new york and a change in leadership is needed now.  learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/chtbl.com/track/8G441/traffic.megaphone.fm/WWO4605268344.mp3?updated=1661565896"
"16245","Mark Levin Podcast","2022-06-18","mark levin audio rewind - 6/17/22","on friday's mark levin show, there have been 50 terrorists caught at the southern border since october compared with only 2 in 2016. we must assume that terrorists see that we have a weak porous border and take advantage of it. democrats have steadily followed through with their plans to defund the police and abolish ice, this defies the 'take care' clause of the constitution. this clause requires the staff of the president to follow the law whether they agree with it or not because it is the sole responsibility of the executive branch to enforce laws, not congress, and not the courts. by not supporting the overwhelmed border patrol, biden, the democrats, and their partners in the media are allowing fentanyl and sex trafficking to go on unchecked. then, rep. ro khanna claims oil companies are lying about global warming 50 years ago with the inception of opec. khanna fails to realize that the left was crying about global cooling back then, not global warming. democrats think they have all the answers and want to control everything. later, communist china is a grave threat to this country both economically and militarily. china just launched a new generation carrier ship equipped with the latest technology and weaponry. afterward, matt walsh from the daily wire joins the show to discuss his new book and movie ""what is a woman?: one man's journey to answer the question of a generation."".  https://www.amazon.com/what-woman-journey-question-generation/dp/1956007008/ref=sr_1_2?crid=1wov7cp3w2xh5&keywords=matt+walsh&qid=1655156866&sprefix=matt+walsh+%2caps%2c85&sr=8-2 the book and documentary explore the question with advocates of transgenderism. walsh says most of their gender theory is absurdly and self-contradictorily geared to destroying the nuclear family and the idea of objective truth yet it's perverting society in a big way because this movement has been percolating for a generation       june 17, border, border patrol, take care clause, illegals, terrorists, illegal immigrants, cbp, jan 6, january 6, donald trump, trump, adam schiff, schiff, stephen colbert, colbert, capitol, oil, gas, gas prices, woman, china, matt walsh, walsh, gender ideology, energy learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/chtbl.com/track/8G441/traffic.megaphone.fm/WWO9704823425.mp3?updated=1655515998"
"16297","Mark Levin Podcast","2022-04-19","mark levin audio rewind - 4/18/22","on monday's mark levin show, it was revealed that several terrorists from the watchlist have entered the united states undetected through our southern border. president biden and the left don't care about human life, they just want to control it. while they claim to care about human life their policies on abortion, national security, and science prove the contrary. then, this program has been influential in raising awareness for issues and candidates that matter to america, unlike sen. minority leader mitch mcconnell who stands with rino's and the teacher's unions that are promoting the teaching of transgenderism in your child's classroom. mcconnell raises hundreds of millions of dollars to back candidates that will support him and his leadership perch, not the issues that matter to the people of this great country. later, nationalism in the context of governing was rejected by the founders as they embraced americanism. patriotism is not nationalism. failure to observe and adhere to constitutionalism risks the loss of our republic. will americans actually vote for someone that doesn't care about what happens outside of the united states? imagine taking that approach with germany in wwii. meanwhile, the federal government keeps records of lots of stuff but neglects others like the number of cases involving teachers that are pedophiles. this institutional failure allows for grooming in (government-run) public schools - why is this ignored in most of our national media? afterward, senate candidate josh mandel joins the show. mandel is an iraq war veteran and former ohio state treasurer. as treasurer, he focused on spending in ohio by creating transparency in state government spending. mandel added that america grew strong by adhering to judeo-christian values. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/chtbl.com/track/8G441/traffic.megaphone.fm/WWO3595246194.mp3?updated=1650332096"
"16448","Mark Levin Podcast","2021-10-23","mark levin audio rewind - 10/22/21","on friday's mark levin show, the washington post and has done its best to downplay the holocaust yet they were quick to attack glenn youngkin as an anti-semite for criticizing george soros' political influence on public education. soros has promoted radical left-wing policies for decades. then, the border is in the worst condition it's ever been in! despite being the most tolerant and beneficent nation, the left insists on expanding immigration with an open border. despite welcoming the downtrodden, democrat policies like these welcome drug traffickers, human smugglers, and murderers - a policy like this is not safe or sustainable. later, blue-collar, first responders, truckers, and grocery store staff deserve our thanks. as do the men and women of the border patrol who protect us from ms-13 gangs yet president biden is willing to fire them all over a vaccine mandate. what happens when a citizen has an emergency and calls 911 but the first responders have been laid off because of biden's mandate? afterward, biden's not a union man. driving up the cost of food and gas while mismanaging the supply chain isn't a union issue. allowing hundreds of thousands of people to illegally cross the border into the united states is not a union issue. this is a democrat issue that joe biden and terry mcauliffe support, as is the push for transgenderism and racism in the classroom. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/chtbl.com/track/8G441/traffic.megaphone.fm/WWO7662096908.mp3?updated=1666383275"
"16449","Mark Levin Podcast","2021-10-22","mark levin audio rewind - 10/21/21","on thursday's mark levin show, president biden regularly violates the constitution, and the democrats could care less. school districts are promoting critical race theory and transgenderism, but they want to go after donald trump and his white house staff. all the democrats can focus on is nationalizing everything they can get their hands on, maintaining an open border, and diminishing the u.s economy. later, attorney merrick garland was questioned in a hearing after he issued a memo labeling parents as domestic terrorists and admitted that the only report his office reviewed was a single letter from the national school board association. garland also admitted that he was not even aware who asked him to write the memo, but suggested it wasn't the white house. how much more dishonesty from the government will americans put up with? afterward, retired ice special agent victor avila joins the show to discuss a dubious assignment he was sent on in 2011 where he was attacked and shot three times by a cartel hit squad. avila blames the obama-biden administration for poor planning and a failure to protect ice agents serving abroad. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/chtbl.com/track/8G441/traffic.megaphone.fm/WWO6896072881.mp3?updated=1666383121"
"16501","Mark Levin Podcast","2021-08-12","mark levin audio rewind - 8/11/21","on wednesday's mark levin show, there's a coup taking place, an un-armed insurrection in the capitol by the democrat party. as thomas jefferson said, this is the tyranny of the legislature. congress doesn't have the power to attack america's sovereignty or to open our borders, brainwash our children and promote racism. everything going on in washington dc is an extraconstitutional subterfuge. the democrat party is an evil political institution that protected slavery and creates the jim crow laws all while being shielded by their propagandists in the media. the once-great republican party is filled with quislings led by mitch mcconnell and every single baby born will now have a debt of $750,000 as soon as they are born as a result of today's capitulation on the infrastructure bill. then, president biden doesn't care about america, he is a selfish street-thug politician supported by an unqualified vice president who's failing miserably at the border, a power-hungry senate majority leader using new york to guide all of america, and a speaker of the house who's a san francisco psycho! later, transgenderism and critical race theory are not government education, it's democrat party indoctrination. children are being taught to be american marxists with disdain for this country and this is how you change and destroy a nation. afterward, the cdc is misreporting the infection count coming out of florida, this was subsequently reported by the media as a new record high. of course, the correction of those numbers was never reported. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/chtbl.com/track/8G441/traffic.megaphone.fm/WWO5686771631.mp3?updated=1666646217"
"18550","Order of Man: Protect | Provide | Preside","2023-05-09","matthew vincent | you're not dead yet","all of us have heard from men who wonder if it’s too late to start in life. many of them believe they may have missed the one shot they had to make something of themselves, or they’ve “wasted” too much of their lives. my guest today, founder of not dead yet, matthew vincent, makes the case that it’s never too late to start as long as there is air in your lungs and blood pumping through your heart.  today, we have an extremely fascinating discussion on so many different topics including several we don’t see eye to eye on. specifically, we talk about the scarcity vs. abundant mindset, the value of hate and love, the dangers in the “hedonic treadmill,” connecting with others as a powerful motive for overcoming destructive behavior, and the immense liberty found in becoming completely aware of yourself. show highlights:    hating yourself vs. loving yourself we don’t pick our starting point pleasure vs. fulfillment and the hedonic treadmill appreciating the ability to choose our passions people are the solution and the problem shared responsibility in understanding communication using and understanding psychedelics knowing how to use substances as tools to serve you need to program time to relax body dysmorphia and transgenderism we need to be able to question things we are responsible for what we expose ourselves to we need to be intentional with how we spend our energy  battle planners are back in stock.  pick yours up today!   get your signed copy of ryan's new book,  the masculinity manifesto   want maximum health, wealth, relationships, and abundance in your life? sign up for our free course, 30 days to battle ready ⠀ download the new order of man twelve-week battle planner app and maximize your week.","More Conservative","Business","Apple Recommendation","https://traffic.libsyn.com/secure/orderofman/OOM433.mp3?dest-id=261453"
"18719","Order of Man: Protect | Provide | Preside","2022-04-12","dave rubin | thriving in our woke dystopia","we live in the single greatest time in the history of the human species but that’s not to say we’re without our fair share of challenges and struggles. it seems to me that the path we’re on is leading us to a path of destruction and the pace of our demise seems to be rapidly increasing.  my guest,  dave rubin, would agree and, although we don’t see eye to eye on everything we discuss today, i think it will serve as a reminder that we can – and should – learn to have these crucial conversations before it’s too late.  today, we talk about the seeming futility of trying create positive change in the world, what “wokeism” is and how to root it out of our society, big tech and how it’s working in overdrive to subjugate us, capitalism vs. socialism, homosexuality and transgenderism, and, ultimately, how to thrive in our ever-increasing woke dystopia.   show highlights:    we had largely “solved” racism before bad policy brought it back the “woke” revolution is eating its own humor is a great release valve the strength of liberalism is also it’s weakness having feminine characteristics doesn’t make someone a woman we all live outside of our ideals and values at times how do you reason with unreasonable people? go to school to learn things that matter    want maximum health, wealth, relationships, and abundance in your life? sign up for our free course, 30 days to battle ready ⠀ download the new order of man twelve-week battle planner app and maximize your week.","More Conservative","Business","Apple Recommendation","https://traffic.libsyn.com/secure/orderofman/OOM376.mp3?dest-id=261453"
"18814","Order of Man: Protect | Provide | Preside","2021-09-01","developing self-accountability, the need for moral sacrifice, and broaching difficult conversations with kids | ask me anything","in this week’s ask me anything, ryan michler and kipp sorensen discuss kipp’s newly-awarded black belt and dig into your questions.  hit ryan up on instagram at @ryanmichler and share what’s working in your life.  ⠀ show highlights ⠀  11:24 do you address topics, such as transgenderism, feminism, etc., with your children? if so, how? 19:24 how have you found success with creating your schedule and sticking to it when you are the only person holding yourself accountable? 25:14 how do you maintain discipline and consistency when working on self-improvement? 38:14 for someone who is recently divorced with children, what advice do you have for dating women and finding the right partner? 46:10 how does one battle moral beliefs with work mandates? is it different if your employer is the military? 51:40 what are some good forms of discipline for children? 1:00:44 how do i deal with disapproval (or “hatred”) from the parents of the girl i am dating?  ⠀ want maximum health, wealth, relationships, and abundance in your life? sign up for our free course, 30 days to battle ready ⠀ download the new order of man twelve-week battle planner app and maximize your week.","More Conservative","Business","Apple Recommendation","https://traffic.libsyn.com/secure/orderofman/AMA160.mp3?dest-id=261453"
"22631","Pseudo-Intellectual with Lauren Chen","2020-12-05","ep 263 | star trek's new non-binary character: get woke, go broke?","in today's video, lauren and liam begin by discussing the new woke change to ""star trek: discovery"" — they have added spice to the show with transgenderism and a non-binary character. then, critical race theory rears its ugly head in a san diego school district, being forced upon the teachers therein. they did not have the same effect in the southern baptist community, thankfully. and lastly, is the ""great reset"" real, or just a conspiracy theory? you deserve to feel less stressed, and headspace is meditation made simple - visit https://headspace.com/chen to get a one month free trial! for a limited time, you can save up to 50% on hundreds of lighting, furniture, and home décor designs by going to https://lampsplus.com/lauren start getting rewards for brushing your teeth today - go to https://getquip.com/chen and get your first quip refill free! learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC2987003782.mp3"
"22680","Pseudo-Intellectual with Lauren Chen","2020-08-08","ep 214 | dating tips with tomi lahren! do men care about ambition?","in the return to the hour-long format, lauren and liam discuss the tomi lahren rant about how men today are trash. is tomi right? then, updates on the lawsuit against sargon of akkad, also known as carl benjamin, reveal that in addition to losing the case, the plaintiff (akilah hughes) now has to pay his legal fees. and lastly, transgenderism is the topic for the latter half of the show: the soap company “lush” is going to war with what it deems ""transphobia,” and lilly wachowski claims that “the matrix” movies were always intended to be a trans story. join the 20,000+ organizations working with netsuite business systems. visit https://netsuite.com/lauren to learn more. add points to your credit score fast! visit https://scoremaster.com/lauren  learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC7443705257.mp3"
"22682","Pseudo-Intellectual with Lauren Chen","2020-08-04","ep 212 | franchesca ramsey & mtv say f*** the police","surprisingly, lauren and franchesca ramsey from mtv's ""impact"" actually agree on a few things when it comes to policing — like the fact that not all cops are bad people. but, unlike lauren, franchesca doesn't really think that such distinctions are relevant to the national conversation. also, lauren discusses netflix's new children's show, ""the baby-sitters club,"" in which transgenderism is being propagated to children, and the show even features a transgender child. protect your home the right way. get free shipping on your order plus a 60-day risk-free trial at https://simplisafe.com/lauren get in shape with one of echelon’s lineup of affordable fitness bikes, rowing machines, and fitness mirrors, starting today! go to https://echelonfit.com/lauren learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC3270027772.mp3"
"22779","Pseudo-Intellectual with Lauren Chen","2019-12-15","ep 115 | what is a woman? jessica yaniv & the politics of periods","it's no secret that the left has developed an obsession with transgenderism and sex. to them, men are totally able to give birth and ought to have access to feminine hygiene products (because they might need them). in fact, infamous trans female jessica yaniv is in the news again after being refused service by an ob-gyn. given all this insanity, what does it really mean to be female in the current year?  enroll at ashford university now by going to https://www.ashford.edu/lauren  become a part of the freedomworks community! text 'lauren' to 52886. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC6231891205.mp3"
"26916","The Andrew Klavan Show","2023-04-26","is transgenderism a social contagion?","daily wire cultural reporter megan basham joins us to discuss the origins of the transgender craze sweeping the nation, how there is a growing body of evidence supporting the social contagion theory, and how there is an orchestrated effort from the left and gender-related healthcare industry to pressure kids into undergoing ""gender-affirming"" treatment.click here to join the member exclusive portion of my show: https://utm.io/uesed- - - dailywire+:become a dailywire+ member for 40% off to access the extensive content library including movies, documentaries, shows, and more: https://bit.ly/3btla1i save the klavan by shopping my merch here: https://bit.ly/3hco8kw- - -socials:follow on twitter: https://bit.ly/3b5ri1j follow on instagram: https://bit.ly/3d7azxp follow on facebook: https://bit.ly/3txnt08 subscribe on youtube: https://bit.ly/3rtfifp  learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/24bb6613-0d48-4cdc-9acb-2bdafdc68230/episodes/dda4eba5-4d51-4338-af1b-981e271fd595/audio/128/default.mp3?aid=rss_feed&awCollectionId=24bb6613-0d48-4cdc-9acb-2bdafdc68230&awEpisodeId=dda4eba5-4d51-4338-af1b-981e271fd595&feed=2Dy_5daq"
"26917","The Andrew Klavan Show","2023-04-22","ep. 1127 - media thugs","the communication arm of the deep state silences speech, encourages violence and blames fox news. also megan basham reports on a shocking new study of transgenderism.click here to join the member exclusive portion of my show: https://utm.io/uesed- - - dailywire+:become a dailywire+ member for 40% off to access the extensive content library including movies, documentaries, shows, and more: https://bit.ly/3btla1i save the klavan by shopping my merch here: https://bit.ly/3hco8kw - - - today’s sponsors:4patriots - get 10% off with code 'klavan' at https://4patriots.com/epic will - save 10% off your complete will package: https://www.epicwill.com/klavanmd hearing aid - buy-one/get-one + a free extra charging case with code ""klavan"" at https://www.mdhearingaid.com/.balance of nature - get 35% off your first order as a preferred customer. use promo code klavan at checkout: https://www.balanceofnature.com/- - -socials:follow on twitter: https://bit.ly/3b5ri1j follow on instagram: https://bit.ly/3d7azxp follow on facebook: https://bit.ly/3txnt08 subscribe on youtube: https://bit.ly/3rtfifp  learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/24bb6613-0d48-4cdc-9acb-2bdafdc68230/episodes/fe672be6-85bd-4e12-abac-8ebdf303adae/audio/128/default.mp3?aid=rss_feed&awCollectionId=24bb6613-0d48-4cdc-9acb-2bdafdc68230&awEpisodeId=fe672be6-85bd-4e12-abac-8ebdf303adae&feed=2Dy_5daq"
"26935","The Andrew Klavan Show","2023-02-25","ep. 1119 - finding truth in the empire of lies","the big steal, jan 6, ukraine, ohio, transgenderism — as information floods the zone and elites fight to hold onto power, how do we search for truth?click here to join the member exclusive portion of my show: https://utm.io/uesed- - - dailywire+:become a dailywire+ member for 40% off to access the extensive content library including movies, documentaries, shows, and more: https://bit.ly/3btla1i save the klavan by shopping my merch here: https://bit.ly/3hco8kw - - - today’s sponsors:epic will - save 10% off your complete will package: https://www.epicwill.com/klavanjase medical - get a discount on your jase case with promo code “klavan” at https://jasemedical.com/genucel - use code ""klavan"" at checkout for additional savings on your entire purchase! https://genucel.com/klavan- - -socials:follow on twitter: https://bit.ly/3b5ri1j follow on instagram: https://bit.ly/3d7azxp follow on facebook: https://bit.ly/3txnt08 subscribe on youtube: https://bit.ly/3rtfifp  learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/24bb6613-0d48-4cdc-9acb-2bdafdc68230/episodes/434f06ab-3fe3-40e3-b6bb-1b21df0216f2/audio/128/default.mp3?aid=rss_feed&awCollectionId=24bb6613-0d48-4cdc-9acb-2bdafdc68230&awEpisodeId=434f06ab-3fe3-40e3-b6bb-1b21df0216f2&feed=2Dy_5daq"
